system:index,masterid,year,yield_mean,yield_p25,yield_p50,yield_p75,.geo
2_13_0000895ec5480001af32,19041,2013,8.139127717388392,6.513322274192159,7.513226610201318,9.441114163927264,
2_13_0000f637e2a91dd04c88,19035,2013,8.128699239913493,7.261131704754686,8.252860519985258,8.739646811264542,
2_13_00009603111ad0aa44ba,19021,2013,7.843463441995557,6.5505827536219465,7.512710504806877,8.476448504681265,
2_13_0000c6169e0d914c50af,19161,2013,9.045008422736382,7.538811858223739,8.486171745655914,10.483782489317914,
2_13_000056c0f51bf3c9b8e5,19093,2013,8.37655910269061,7.519939671945934,8.460524599717676,9.411995117709246,
2_13_0000087e5d19d3e6e66a,19193,2013,8.372435695034833,6.5843221491492905,7.484416867403029,9.417416751201584,
2_13_0000a3f80e3884b89def,19149,2013,10.032224517775887,8.508398583655755,10.537143495452808,11.516781761368014,
2_13_000088e696c625cb628d,19133,2013,8.2016017880413,7.254540255781142,8.243065262014882,9.240659983446172,
2_13_00007ebc3afee86fb2f7,19085,2013,9.003417482080634,8.519525280222211,8.519525280222211,9.464925401604495,
2_13_00001077d92247108558,19047,2013,8.860266929722197,7.535518329638983,8.488190138103056,9.434137384830013,
2_13_0000b00a625dea9ece3a,19027,2013,9.466827022682523,8.524756733756657,9.504715259797218,10.473082963191816,
2_13_000059595e95ac749991,19165,2013,10.336716504446812,8.528834436263173,10.484660875196472,11.474395600030165,
2_13_0000da3d81cc45a9c8e6,19009,2013,9.382953527196914,8.127425504022586,9.376611853486924,10.622231242526796,
2_13_0000f3b8373ac231aedf,19155,2013,11.024670264286748,9.759406456032998,11.252228447597759,12.741546678417508,
2_13_00007ec277ea624bdab4,19029,2013,9.505128770344278,8.18809271880655,9.5627029708475,10.81085122640342,
2_13_000055324d622f0457c0,19137,2013,10.286278739194177,8.874938699987078,10.373929149599713,11.623746072077987,
2_13_00002d4f3e744583155a,19129,2013,11.323042289853182,10.127227631516233,11.374037251031298,12.622844591843775,
2_13_000075c2c82934504db1,19071,2013,9.677840563242551,8.758574041610931,9.754760117708269,10.738068716103506,
2_13_00006535385e34940593,19145,2013,8.865175459504496,7.556644887083899,8.523160989705513,9.476842209366582,
2_13_0000541ba552dcf0f4e0,17157,2013,9.069842800248722,7.522421653608698,8.482177591809679,10.499364554990297,
2_13_00003c774563357a814d,17133,2013,9.766725617182896,8.525263242393873,9.519738818093888,11.474764293933873,
2_13_0000234491782624f548,17163,2013,9.224785325864719,7.257618917068833,9.24610627929512,11.249695707305444,
2_13_0000aaa9a5b81b09674c,17149,2013,9.535832298133165,7.875707897088467,9.87597009477663,11.37119503689149,
2_13_000092894d92424cea2a,17001,2013,10.086538951274585,8.53009706131679,10.510931630819856,11.488618962044919,
2_13_0000600b14f26baf41be,17009,2013,8.99715740482049,6.8744827854047665,9.126272948293012,10.872816452503262,
2_13_00005aa2c56bc8db08f6,17171,2013,8.985549902761552,7.248899559592479,9.250798628975986,10.751674498016282,
2_13_00007683598174f58df3,17061,2013,8.765147751834546,6.750545023937392,8.746258985608174,10.748128129548297,
2_13_0000bf1aef4244420e1f,17013,2013,9.018755627526108,7.253713252768934,9.247438470342384,10.75088179814771,
2_13_000064f649a5af33b5b4,17083,2013,9.317101426643035,7.51404674006651,9.4955865711203,11.491323726017526,
2_13_000018be940eae0a5c0d,17119,2013,9.765115223622265,7.511225883351115,9.48991354782153,11.501254102464124,
2_13_000054f6a81b073c6262,17117,2013,10.383561930382054,7.519543577131232,10.501433968868053,12.505087383069567,
2_13_0000765b5683242824c6,17137,2013,10.364241385287219,8.518369220939201,10.526197054598248,12.460954416886535,
2_13_000033f1b04aa5ea369f,17017,2013,9.953712622023176,8.51053134789508,10.511889659019571,11.494601566440874,
2_13_00006ae86e351f071f57,17169,2013,9.193570272493156,7.1270751825152034,9.377242508946486,11.123093681768939,
2_13_000077074a885ca2c715,17125,2013,10.190455474957615,8.249474059021278,10.754329018024547,12.244534711297451,
2_13_0000dd5e75fbaf35fb18,17057,2013,8.651074645932598,6.62639736229868,8.373212927762868,10.62568088615505,
2_13_000042ead5cd362d9bde,17109,2013,9.74690283654744,7.511528628540481,10.516674285017352,11.480948365351953,
2_13_00006b09ba4cb4741512,17187,2013,10.374422351789281,8.494567647857817,10.532960820971292,12.474465515629525,
2_13_00007e93424e6272301b,17067,2013,10.76325262491308,9.545880875215602,11.4996111182827,12.475540735754286,
2_13_0000e2ffa1b448de0664,17071,2013,10.407073433063637,8.514348148690763,10.527096563992247,12.479483339411944,
2_13_0000b81bdcab440b497e,19111,2013,9.569914471783488,7.753192658215355,9.757773590640635,11.246155633005156,
2_13_0000b70410cd457d5d98,19057,2013,9.677835615508252,8.535191452777816,10.505662098616355,11.48198301702703,
2_13_0000184281d2b113a536,17131,2013,10.82283869812511,9.547291828106745,11.503534174433307,12.471275411655938,
2_13_0000193eca3e9c01ee36,19115,2013,9.709251108207111,8.543700788637823,10.499414997701516,11.464203634302647,
2_13_00003e809764811e7691,17073,2013,10.584165993883156,8.499425249934568,10.52904107514615,12.47833315072423,
2_13_00000cb57eb468091722,17095,2013,9.648489343896845,7.515167682198228,9.495554778933409,11.476871104054936,
2_13_0000ecaa499a57538db2,17195,2013,11.37326765974754,9.515473621483226,11.525918404066498,13.48301375644489,
2_13_0000893bdfde5b445207,17161,2013,10.981554858590282,9.537548349604986,11.515468785362017,12.483313208653831,
2_13_00003a9ef8a64b10f609,19163,2013,11.186724050341747,10.262947170712463,11.756164033834416,12.741483148023612,
2_13_000092e1517d48c1c5cf,19045,2013,12.196163750011397,11.262759486054648,12.751378122382974,13.739443353238624,
2_13_00007bc4556eccb129da,17015,2013,12.631409789097614,11.548218939522792,12.523375677941685,13.494093633299576,
2_13_00005211715ed4ff9390,19097,2013,12.227873829218229,11.263227344424037,12.25365137923555,13.738727914359492,
2_13_0000eb67a70b059e2ad0,17085,2013,12.508755354717156,11.537125006381274,12.509928295982418,13.487791788322149,
2_13_0000928919487c57e60a,19061,2013,12.62549911427326,11.550718305109426,12.52550739166153,13.485016426971276,
2_13_0000483b116fd1ddb710,19031,2013,11.23517208419723,10.530598009398627,11.508787692176186,12.48953365275905,
2_13_0000bfa9543e714ae8d9,19105,2013,11.747968827139596,10.763863441786617,12.249168061812897,13.239385819211426,
2_13_0000e90fc068ae37932d,19055,2013,11.635798173538056,10.546443872371928,11.528937582176745,13.44708459382323,
2_13_00009d6285dc08e23624,19139,2013,10.486170094697043,9.547515131019894,10.522772077229531,12.46684452489058,
2_13_00005653202d203024af,19103,2013,10.449063472448607,9.556069460581044,10.516026381971535,11.472893172346282,
2_13_0000fd914400bc585fda,19183,2013,10.14184229316279,9.539246937544599,10.49453191036135,11.461952833433724,
2_13_0000ce69a0186a3b53d6,19095,2013,10.412678442739306,9.539511007214054,10.509596709485676,12.456100084052261,
2_13_0000b68d5232598fb9f9,19011,2013,10.546921246314637,9.537252149056576,11.51582282056413,12.4622359395701,
2_13_0000fec0bd046b364e53,19113,2013,11.48060242729211,10.763884328496918,11.755974842227612,12.744085814165468,
2_13_0000bb71c0dac0555482,19019,2013,9.94937542505295,8.243518158622884,10.260357677409694,11.74670066567112,
2_13_0000f587735a0e9e8de0,19013,2013,9.881044432887185,7.503215359154947,10.524656457055404,12.494133099120182,
2_13_00006ea04d46d57cd244,19171,2013,8.702478176816165,6.519593742428776,8.489837175371134,10.47237704424873,
2_13_0000c20e284dff3c3779,19157,2013,9.8741661137857,8.531275482162412,10.498253345330061,11.48579352770167,
2_13_0000450c7b6ff5ff6ec4,19107,2013,10.116166543498343,9.52987745570765,10.506537602142219,11.475659676001584,
2_13_0000b8715d3f5245fe76,19123,2013,9.356602847232454,7.626583655775687,9.62824482861586,11.12415605945296,
2_13_0000ef45812b31b1f7e4,19179,2013,9.33650132003665,8.062999584652133,9.938448279674105,11.062617073441798,
2_13_0000443f105abf09254a,19101,2013,9.494490522475934,8.259804623186179,9.75382291940315,11.246221555800616,
2_13_000000c415a5c2dac89e,19051,2013,8.883507770230516,7.251955181829746,9.255637293700726,10.744280182220551,
2_13_0000f876d981e1498558,19177,2013,8.911048250752767,6.935849252882412,9.188507742384717,10.810950763561646,
2_13_000008b761b4226821cb,19087,2013,9.534821638137512,8.259717208911754,9.755737165927247,11.24303589977776,
2_13_0000e6fe88eff5481b79,19007,2013,7.060543839199768,5.518940041885119,6.491147497073997,8.476491231726833,
2_13_00002122042533a986d6,19185,2013,6.480501799493702,5.40662261535562,6.342493808626151,7.405255067528826,
2_13_000075f983330cb18124,19135,2013,7.333591399980417,5.686662976501234,7.188509814269942,8.937449283058912,
2_13_000017134a674c478360,19125,2013,7.143709103005408,6.217115768942942,7.220076639328329,8.09298766181935,
2_13_0000ad7f0cd72dd738a2,19117,2013,6.376046490820996,5.218032016876394,6.279841493847776,7.3419609048385865,
2_13_0000e77674974d068ccc,19181,2013,8.113520662740594,6.56382850304097,8.061420895749714,9.685100758415413,
2_13_000048534bddd606e02c,19039,2013,7.151132812823652,5.624841633433899,6.872519335293699,8.37206705774485,
2_13_0000432dead7a7289b6d,19053,2013,7.178232955090952,5.756266925664371,6.745820670779765,8.242071847217712,
2_13_00003e70c5b03afd102b,19159,2013,7.858664012089415,6.5945195985502325,7.782549605738843,9.092714683200402,
2_13_0000d5c56305e0c7fb51,19173,2013,8.52528636782907,7.530728133516892,8.501627221580916,9.472261332171902,
2_13_00000dd06c5f4e3991d6,19003,2013,8.864474027785088,7.593182374031406,8.968707350388588,10.21750177324306,
2_13_0000f2ce85401ab7cdc2,19001,2013,8.467268933618792,7.220203411361417,8.529589228047897,9.717493201583034,
2_13_0000d84fbf7e0b6ea4d1,19175,2013,8.343408411080427,6.527274997964125,8.49875696601934,9.488537788140528,
2_13_000069e236448e0ab86d,19121,2013,8.358481072058781,7.128261193626205,8.624491647859175,9.62459794303396,
2_13_00000eaedba5ea48cdca,19049,2013,8.537030162219256,7.128226016675614,8.876326655554191,10.12290681643745,
2_13_000067a6fa052fd579a9,19153,2013,7.8642324825274015,5.7517286660760005,7.747904330491573,9.750808033879753,
2_13_0000a7ab05350919e02f,19077,2013,8.643259684630426,7.377976481063775,8.62453865074302,9.873350752981612,
2_13_0000f86ce09dd811a123,19073,2013,8.835260359750555,7.281675917433984,9.218310255620946,10.531875660918471,
2_13_0000dd21809ea7455891,19025,2013,8.399639345067595,6.528277110583745,8.499429601761507,9.46284272687081,
2_13_0000c7dfbbc4d068017c,19187,2013,8.3733523938568,6.9366149935276,8.561647221064945,9.93811738114342,
2_13_000046440db24aa5ddd2,19015,2013,8.896869109647872,7.253803177901032,9.25555686547076,10.742254150447806,
2_13_0000be0acd07dbcce330,19079,2013,7.860251983617782,6.508397271178913,7.507801273082078,9.477122594209543,
2_13_0000ede31f173b7c504c,19169,2013,7.705503126475845,5.501099805236545,7.501613640981996,9.497087039829063,
2_13_0000e2c8ed526d895daf,19083,2013,8.656653455682198,7.518705905247245,8.504495388894425,10.4758806715947,
2_13_0000d6c52ea28bd774ac,19127,2013,7.448718341740406,6.4690893219301175,7.593804023002006,8.40573984534732,
2_13_000013a3788af1faaeaf,19099,2013,7.468216842113809,6.594896826449402,7.593449817756133,8.405929590270063,
2_13_00008a783033350a11d4,19075,2013,7.832202728814005,6.187065782941981,7.688175968690841,9.05997599991763,
2_13_00003031d231c776982e,19023,2013,9.381073170926246,7.503458829649978,9.475068615904062,11.523117133881046,
2_13_00009b9258bf70ecf673,19017,2013,10.679136329712884,8.495651633246355,11.541835234554156,12.49697970756368,
2_13_000058873ec76b9d562b,19069,2013,9.374500325928135,7.128260218129745,9.04789984989135,10.904579971318201,
2_13_00009cd6751257ff2a77,19067,2013,8.94561372546792,6.501095043098475,8.476236295262693,11.487061015274925,
2_13_00009dcfc0dbcb5b728a,19033,2013,9.042036452198836,7.518881457141116,9.49837749740665,10.490039067464108,
2_13_00003d3acf2aca471b4d,19037,2013,10.297043055279133,7.492366558257027,10.544684074686723,12.483297232814389,
2_13_000017fa3a13aaee7f82,19089,2013,8.290765181723868,5.49997995450791,7.459992400726676,10.523722450990702,
2_13_0000bcdce94db702a2c3,19131,2013,8.656968808414556,5.4954162717082955,8.479641461384169,11.508660405054474,
2_13_0000664b68b22056240e,19195,2013,7.372256869529121,5.5618273620995105,6.810673401727204,8.55993911026194,
2_13_000032b0b482dd491fa7,19189,2013,7.057481669030426,5.812092485963665,6.936449244706049,8.186824196183148,
2_13_000001654c1050b12f75,19081,2013,7.858543772644627,6.540626866594933,7.511454276162673,8.487905965983032,
2_13_00007ea63f6e7c5dd886,19197,2013,8.259737443245793,7.526202854840523,8.512538755021636,9.468531355660161,
2_13_00009d19933462b428b5,19091,2013,8.003297464506426,6.8108447988355625,8.314767812980719,9.312803232625447,
2_13_0000b71f0e01b52f3bc7,19109,2013,7.698609812513153,6.260155952231852,7.753715303276518,8.736426078715025,
2_13_0000a4b9d0ef752c5e38,19151,2013,7.531336538666047,6.539716693685447,7.512850265668098,8.460840721226726,
2_13_000006df2a7908a289d3,19147,2013,8.242314370466245,6.760241983490714,8.245517935382148,9.740665966051647,
2_13_00007316e0bde316ad51,19063,2013,9.128499824220171,7.499952734648887,9.466806283682768,11.499882360606854,
2_13_000085c1110a2e5bb8ee,19191,2013,10.384035039246669,7.496593660957663,10.532352768605048,12.50235257372988,
2_13_00002b3cc26885d13f00,19065,2013,10.311868415472452,8.491315155537134,10.523496811657203,12.489297823239141,
2_13_0000af4858e87a6ce23d,19005,2013,10.177769955012566,7.245877020250463,10.756017181307936,12.247085665599826,
2_13_000054873bc0421cfec3,19043,2013,11.26291588748655,9.522935385691891,11.528943826453764,12.492357031470657,
2_13_00003a9b3d0350048b81,17177,2013,11.843714822351371,10.523556972968361,12.513709344383967,13.470956913144633,
2_13_000019b7721dcd7150a4,17141,2013,12.832602006557787,11.544021282104609,13.503643195126102,14.457571810402348,
2_13_000075c75137e46057a1,17201,2013,12.106204935478996,10.533757796877863,12.513821876602293,13.487223240846568,
2_13_00009aed56e86748505b,17007,2013,12.488255151204477,11.536400128196126,12.522216598409562,13.490286788177919,
2_13_00005a082d47498e24b2,17037,2013,13.198491258123001,12.545187550540199,13.527133655436337,14.479910192338936,
2_13_000089aef2014786b1ac,17103,2013,12.696573211691286,11.534571409034774,13.516168839518373,14.47794972039272,
2_13_000036da9c22b521a58a,17099,2013,12.31610925511456,11.540038710380196,12.540019667345303,13.498814018204595,
2_13_00006b4646d79028f663,17011,2013,12.13067295082904,10.525658859021254,12.512162599082314,13.49452354844543,
2_13_000083a789f01d16f70a,17155,2013,12.015427017005717,10.256653847785682,12.754453560345247,13.750023165048747,
2_13_0000c2db34821bfd3e8d,17175,2013,10.554689168349455,8.624285344790934,10.875960607689459,12.37199546025789,
2_13_0000690923962891d15e,17143,2013,10.284297595291202,8.626028793317131,10.375484413069751,12.12496910994591,
2_13_0000dcc95f785a35148f,17123,2013,12.35952021992533,11.259146502711296,12.755690281916408,13.748837701651414,
2_13_0000285dc369b6c70fcb,17203,2013,11.840618516908881,10.538766586640998,12.50502275458865,13.487260368508542,
2_13_000043215df39bd0c5b8,17179,2013,10.372725944408495,8.507967566661103,10.51892470912646,12.48587929536701,
2_13_000001aadfc336aaaf4f,17129,2013,11.703318753006224,10.538284603486545,12.497935417210776,13.477834110869601,
2_13_00008be3830e39089098,17107,2013,12.10247180092232,10.525219849152242,12.520972407018869,14.474821291000332,
2_13_00009be1802986c361ef,17113,2013,11.828958168405324,11.156275191002893,13.00406637102285,13.00406637102285,
2_13_0000d83c6148d1a22134,17039,2013,10.506751578719314,8.424205577390712,10.535558769369036,12.5197162236332,
2_13_000008a37067f88eca18,17115,2013,9.852885765364917,7.546301343295853,9.478482387329864,12.518243011171297,
2_13_00003310800aa4b0bfe2,17105,2013,11.410159780617656,11.145322158120297,11.145322158120297,12.867508372029352,
2_13_000056ddcda82a6f9929,17063,2013,11.772305258402687,10.533778547350972,12.518035040883357,13.46132923230817,
2_13_00005e67733868d64644,17197,2013,10.13910554495961,8.522619872959128,10.517630820334908,11.496399561357599,
2_13_0000383c03a152e17cf8,17091,2013,10.98379130478746,9.099787220339465,11.097106255054047,12.837465451489622,
2_13_0000fccd999c5ca58246,17053,2013,11.100172530197147,9.528970768974517,11.504362958965729,12.487255807345738,
2_13_0000b45c51f0dba7ebb8,17147,2013,10.861892610784983,8.84158417747916,11.093371504888845,13.033564351854901,
2_13_00009cf2c988d1916517,17019,2013,11.560353581177996,9.50466263728677,11.51421977561179,13.488160912475937,
2_13_000010637df418778550,17075,2013,11.0342835113886,9.064301621613042,11.078625165437703,12.889892855006993,
2_13_0000152815c8f29a3117,17183,2013,11.28809280938441,9.511752910490863,11.506751112665821,12.485781346524547,
2_13_0000ebaa3ac928785460,17031,2013,8.498108739888218,6.686063994464234,8.685586290465466,10.184924565452464,
2_13_000049a2a177f182f4fe,17043,2013,10.119039345879376,9.158263392857148,10.405784482758618,11.470229999999994,
2_13_00002ea000ee12da39e5,17093,2013,11.647092122846889,11.112737727852982,12.989073058964543,12.989073058964543,
2_13_0000c9f45558789c65e2,17089,2013,12.85816540481448,11.877971187837707,13.375166370900361,14.373157455589173,
2_13_00009358bd93f531e693,17097,2013,11.123841749118954,9.874569670382469,11.375134202251262,12.373373173112286,
2_13_0000e5679588c88230bc,17111,2013,12.139491887637627,11.143139535126126,12.993276240475245,12.993276240475245,
2_13_000078db732dd5cf8747,18091,2013,10.543179243520655,8.992587307785204,11.028561558202654,12.887179051110861,
2_13_0000897c3d58e4635176,18141,2013,11.293474022482235,9.521596355119149,11.51947453433421,13.469316705509842,
2_13_0000a97aebbb5df5f3cd,18149,2013,10.151082936127965,9.036167620366394,10.977325776212561,10.977325776212561,
2_13_0000f51cf3119e1cf4ba,18099,2013,11.576791808608082,10.525100304252554,11.526325991105745,13.467999544722936,
2_13_00006f3bcf6c44b2029e,18127,2013,10.811697461894012,9.032357655653616,11.122047438859349,12.754215512621096,
2_13_0000525e19cb22cd112b,18073,2013,10.181884713069161,9.052438744675733,11.017223275445042,11.017223275445042,
2_13_0000284920a9c6649948,18089,2013,11.075175812077976,9.763082967102505,11.253979263185412,12.242458376879117,
2_13_000019cef6b39e0ca2ff,18111,2013,9.94229219449691,8.510897665596357,10.51546985241532,11.480974092365942,
2_13_0000b27c1e577dfc54ce,18131,2013,10.313111690927162,8.505993609048334,10.513723019534943,12.47487298427217,
2_13_0000017de7cdc48a3aa1,18181,2013,11.389509664418203,11.142055374653141,11.142055374653141,12.889479245234131,
2_13_0000822f646e6b2c3ba1,18007,2013,10.767496953297526,9.53577690673313,10.547412006741908,12.446855243586295,
2_13_0000c2b7caac2668c0ee,18171,2013,11.203881978292676,10.26299820561373,11.257423247704335,12.240963256733712,
2_13_0000cabace2773cbc20a,18045,2013,11.502511242083106,10.379082989629737,11.624809753858674,12.87308582742286,
2_13_0000214268e532729e6e,18165,2013,11.220792800051642,10.127867112810216,11.628020139757604,12.623749738609806,
2_13_0000286dfefaadefc6f0,18121,2013,11.69855279280127,10.528564790350863,12.49814952524654,13.452625305750255,
2_13_000055376e6d6af7f3ee,18157,2013,11.61677511000967,10.555417627978802,12.494112199571285,13.448978827687377,
2_13_0000db7ad9c6c0434015,18107,2013,11.977900155523567,10.555462233167683,12.51707731993863,13.468864317765085,
2_13_00009e7e3d946d92dd3d,18015,2013,12.502288757192243,11.554079875208492,12.534917780784786,13.482885855760358,
2_13_00005705970abd578822,18023,2013,12.328478588184591,11.544767430387934,12.539504126217864,13.4760346548341,
2_13_0000e104146e8c022eed,18011,2013,11.950535286134556,10.54227206815374,12.516078837940547,13.456576550162382,
2_13_0000aa1d8cb67a0eaf1d,18063,2013,11.912151173527151,11.131115524301762,12.997052421565693,12.997052421565693,
2_13_00006623b61a88e7d1ee,18097,2013,10.221057332038091,8.558820008927025,10.810579179294017,12.187695613452172,
2_13_00000ab773567a924a56,18067,2013,12.06576214615607,10.527683231503246,12.531743969011368,13.480939090610992,
2_13_00002ed52cdf0204de11,18017,2013,12.157651552893263,11.549841694275663,12.520568368632185,13.465819159471112,
2_13_0000989f11b50a5e3625,18049,2013,11.673107659238957,10.525219027012795,12.517091950697745,13.47280906610482,
2_13_0000f795f6a0bd26fcef,18103,2013,11.801797510156517,10.534208173934271,12.510637444104121,13.461951977131953,
2_13_0000a2cd1c1f1fcb92ca,18085,2013,11.816273508926333,10.523447231068182,12.512280564505057,13.485555185527822,
2_13_0000113ffc4d47684817,18169,2013,11.184263994208225,9.481083980829242,11.530689328001484,12.501477221512385,
2_13_0000b353764a2cf86a20,18183,2013,11.504301000649226,10.519882915825113,11.531272974466901,13.46574127134486,
2_13_00009b7521c443c04bd6,18069,2013,10.984156070654773,9.752004923725307,11.247361362460346,12.24877779422115,
2_13_0000d0eac820429a4b9f,18053,2013,11.325193977768535,9.877356593945132,11.626531836331601,12.87439814258012,
2_13_0000ab922147ff16048d,18159,2013,11.321284030481353,9.515361416575304,11.524928654138032,13.47655310283829,
2_13_00006d06f2d3bc0ce24a,18057,2013,11.185948017747108,9.754459594616383,11.755750006856669,12.748941968646456,
2_13_00005e5401dbff69f9a2,18059,2013,11.202310829818256,9.878609646184657,11.626923627172463,12.87280996356919,
2_13_0000ba2d5e908f52b7ab,18095,2013,11.506853585952761,10.061967017876315,12.062637220818672,13.187857732854942,
2_13_0000e527b4c0ba0764aa,18009,2013,10.650679465250338,9.311645534449271,10.811622821218668,12.061605823499187,
2_13_00007613116330a23a79,18035,2013,11.021144093011172,9.515543443258782,11.518291919622113,12.488849595083796,
2_13_0000107e6a7f66df510f,18065,2013,11.042449215607624,9.499752433487041,11.505414986332697,12.50329107571222,
2_13_0000d6ea095cb509da4a,18135,2013,10.971510883289733,9.521806194237458,11.517483317612916,12.487147130823256,
2_13_0000e06b87abe9c85b9c,18177,2013,11.409912004951355,9.529200743621574,11.51115499440836,13.47503699018665,
2_13_000060c6cb54264ed582,18075,2013,10.949171035356999,9.100834017810255,11.11047549315143,12.779318212887443,
2_13_0000101cd081f7ed005f,18001,2013,11.043083250682283,9.049770925502376,11.08869678979305,12.889137870096292,
2_13_000042a7945e36bffb69,18179,2013,11.160507776339623,9.492189677571643,11.519522993628039,12.508794719220203,
2_13_0000ece12bf06983b8c2,18003,2013,11.065172795532652,9.506529924652162,11.530405127415134,12.49360583191244,
2_13_0000e7db84d9733491d6,18033,2013,11.980175944061386,10.51490342116559,12.52089788210778,13.482510067339268,
2_13_0000741f6e43842ea6ac,18113,2013,11.74423598367837,10.52394737025031,12.511422863075238,13.473649348526564,
2_13_000018b2491eab57caa9,18151,2013,11.863500970418968,10.519640689847796,12.51983883504955,13.489737946819327,
2_13_00003e61f0854ad85df9,18087,2013,10.896485860160738,9.518614075194682,10.502822387034774,12.505469327873062,
2_13_000007a4a8d62d2479e4,18039,2013,11.955331017363118,10.518355970972438,12.515446075786775,13.492256471156193,
2_13_0000d80dad6429cee710,18161,2013,12.779600527785385,11.528324934117606,13.506058352269145,14.478906272923748,
2_13_0000511eee98108f96f0,18047,2013,11.78986279930173,10.258400826480809,11.753447420478265,13.244299045669651,
2_13_00003dfec1445f9f85b3,18029,2013,10.680854408712595,8.761280793358162,10.74998494111836,12.244220267525996,
2_13_00007267bd44a13a811a,18115,2013,11.048390013380816,9.504427247400216,11.527840681643223,12.486563036413155,
2_13_000089df04609e755be7,18155,2013,10.24236787253016,8.264052406086613,10.255207639402034,12.259285608006953,
2_13_000079c9b802afff1fd4,18043,2013,11.114926112903772,10.184947236180903,11.311007741565554,12.185789262613216,
2_13_0000cd49380a6d680402,18061,2013,11.284139210001005,10.376149867824468,11.374480992468866,12.369191650576989,
2_13_000010f664eeb1b96ffc,18019,2013,10.888415666492156,9.54653119649362,11.501228071430194,12.462535154073738,
2_13_000036e7fa783b499199,18175,2013,11.333900815732942,10.379538629874547,11.627884019342641,12.623015808755643,
2_13_0000149a07818ddaef82,18025,2013,11.506322560726279,10.312586352448179,11.813182035633,12.93178158844765,
2_13_0000d6c007ae4b4c8095,18143,2013,11.344060806093745,9.759956641165921,11.251729135726285,12.74337045854081,
2_13_0000e4071ec1bf6f4284,18077,2013,10.33539395487998,8.504999557085002,10.522308438274646,12.46983320393939,
2_13_0000c820b0d4bbd4f52b,18079,2013,10.70595291130896,9.522204997810704,10.520177304377771,12.479117280587667,
2_13_000089c3c753ac724499,18137,2013,10.350739545738712,8.510043059696699,10.502963478430297,12.485304350427322,
2_13_0000724ad26d758574e2,18031,2013,12.259222051931973,11.135720495000252,13.01658016831708,13.01658016831708,
2_13_0000177312f382b6baa8,18041,2013,11.655940766094659,10.524815401360799,11.505325597706777,13.468973226734182,
2_13_00008709ee29b7520454,18139,2013,12.493862880615163,11.533115835130141,12.52828719455642,13.499381701567932,
2_13_00001704e737bf00dda4,18145,2013,11.967296189891316,10.760181691821547,12.253259940193281,13.24155989879676,
2_13_00001173dac0dd3a763c,18005,2013,10.84986431024385,9.376202367252695,11.124023959242695,12.373872740000188,
2_13_0000fa8cacb660394530,18081,2013,11.221477678595662,10.260318999855585,11.755089120189973,12.745986407297503,
2_13_000008f0620436b9720f,18109,2013,11.608380766076598,10.54344208701173,11.525168679474861,13.44734413409234,
2_13_000001093b68c1713aa9,18013,2013,10.986971856928948,9.282254116303417,11.596590909090908,12.906389423076925,
2_13_0000210b5ef31c05e692,18071,2013,10.846669990659112,9.52964269374538,11.49789558511672,12.473090676958583,
2_13_00006685a948d9654161,18117,2013,11.654418723541719,10.62736650104186,12.125693401467057,13.123363892436462,
2_13_000006c7179a928ce11a,18093,2013,11.101679461953218,9.812497163592976,11.435867679151409,12.562241843763069,
2_13_0000554328919a79891b,18101,2013,11.270525778420945,9.627054646492814,11.625614105231213,12.872496791713843,
2_13_0000cecd02977b9c3be2,18055,2013,9.28186789093141,7.493714349051943,9.500929323554939,11.494895799976652,
2_13_0000162fe73f1a3fff28,18105,2013,11.57744694448868,10.311594339622639,11.935972500000043,13.061073600000071,
2_13_0000d3ca9f45da065306,18119,2013,10.823964120626774,8.51091750005538,11.50461085273186,13.49278536937784,
2_13_0000f8e3b01c61aa00bd,18133,2013,11.977496358705022,10.532951006481508,12.515626002209356,13.475139824698074,
2_13_0000ef9eed1c6ee73015,18021,2013,10.395020262049817,8.750423482586784,10.753779888704434,12.244788204341402,
2_13_000007bb373ffe768c03,18167,2013,9.98092571534936,8.509157352794924,10.51661391433081,11.503661432551732,
2_13_00001997d158397776ef,17045,2013,12.345660318024471,11.546529245275767,12.510187747171193,13.467644616587183,
2_13_000061d54b09391a6a9c,17023,2013,10.027406286250796,8.512097574991843,10.502608515047404,11.488150342476304,
2_13_0000416142703decc8f0,17033,2013,8.253399024032182,5.494279814078054,7.492032060185472,10.485708822988673,
2_13_0000a26d4592a5954b03,18153,2013,8.877661537655843,6.505282792494382,8.501808125720283,10.49194025439292,
2_13_00007ee827a19181833b,18083,2013,10.083301046815604,9.068231870356843,11.048405948245318,12.818852909471833,
2_13_00006c7c25aeebd229d6,18027,2013,10.484785516163067,8.51200468194065,10.520548041464686,12.477856934990058,
2_13_0000bf5fb242f8012cf7,17101,2013,8.480812243266632,6.5028106855704415,8.503151140597856,10.490453760772624,
2_13_0000db28ab4edc06655a,18051,2013,10.493128157241188,9.255670199395645,10.756161537018064,12.245356256159301,
2_13_000013edc5055b3ccdda,18125,2013,10.132348676626805,8.438365648854962,10.436836583335792,12.062354964272538,
2_13_0000e05adb2e4dc31e5a,18173,2013,10.037668182741024,8.513820399595087,10.518060926483509,12.480565522730844,
2_13_00007fad96d7e002476c,18163,2013,10.204305554834848,8.527103013139344,10.529193691154124,11.51554063366409,
2_13_00007726085429a16cd1,18147,2013,11.249828554815744,10.538615040064169,11.524774929189007,12.490904088454494,
